u
-0.220758
-0.176903
-0.135296
-0.095739
-0.058048
-0.022060
0.012376
0.045396
0.077124
0.107673
0.137143
0.165628
0.193212
0.219970
0.245971
0.271277
0.295945
0.320024
0.343560
0.366593
0.389160
0.411292
0.433018
0.454361
0.475344
0.495983
0.516294
0.536287
0.555971
0.575349
0.594423
0.613190
0.631642
0.649768
0.667549
0.684959
0.701965
0.718521
0.734567
0.750026
0.764791
0.778723
0.791636
0.803277
0.813311
0.821307
0.826747
0.829125
0.828174
0.824165
0.817612
0.809038
0.798879
0.787478
0.775092
0.761915
0.748094
0.733740
0.718941
0.703765
0.688266
0.672488
0.656468
0.640234
0.623812
0.607223
0.590486
0.573614
0.556622
0.539521
0.522322
0.505032
0.487662
0.470216
0.452703
0.435127
0.417494
0.399809
0.382075
0.364298
0.346480
0.328625
0.310735
0.292815
0.274867
0.256893
0.238896
0.220878
0.202842
0.184789
0.166721
0.148641
0.130550
0.112451
0.094344
0.076232
0.058117
0.040000
-0.453990
-0.394530
-0.338739
-0.286291
-0.236886
-0.190254
-0.146150
-0.104348
-0.064646
-0.026858
0.009184
0.043632
0.076625
0.108288
0.138736
0.168073
0.196391
0.223775
0.250303
0.276042
0.301056
0.325399
0.349123
0.372271
0.394883
0.416994
0.438634
0.459829
0.480601
0.500968
0.520945
0.540541
0.559763
0.578612
0.597085
0.615175
0.632869
0.650145
0.666976
0.683325
0.699142
0.714364
0.728907
0.742667
0.755507
0.767253
0.777686
0.786535
0.793485
0.798204
0.800407
0.799976
0.797037
0.791880
0.784844
0.776253
0.766385
0.755465
0.743677
0.731166
0.718046
0.704409
0.690330
0.675869
0.661076
0.645992
0.630652
0.615084
0.599314
0.583362
0.567247
0.550984
0.534589
0.518072
0.501446
0.484719
0.467900
0.450997
0.434018
0.416967
0.399852
0.382678
0.365449
0.348170
0.330845
0.313478
0.296073
0.278633
0.261161
0.243660
0.226133
0.208584
0.191013
0.173425
0.155821
0.138204
0.120577
0.102940
0.085297
0.067650
0.050000
-0.535827
-0.469275
-0.407055
-0.348779
-0.294095
-0.242685
-0.194258
-0.148548
-0.105317
-0.064345
-0.025435
0.011595
0.046906
0.080649
0.112957
0.143952
0.173745
0.202437
0.230116
0.256865
0.282758
0.307859
0.332228
0.355918
0.378976
0.401441
0.423352
0.444737
0.465624
0.486034
0.505984
0.525487
0.544550
0.563177
0.581365
0.599106
0.616387
0.633187
0.649477
0.665218
0.680359
0.694838
0.708574
0.721464
0.733386
0.744185
0.753679
0.761659
0.767897
0.772175
0.774326
0.774286
0.772128
0.768026
0.762207
0.754906
0.746342
0.736708
0.726164
0.714847
0.702868
0.690319
0.677277
0.663805
0.649956
0.635774
0.621298
0.606559
0.591586
0.576401
0.561027
0.545480
0.529778
0.513934
0.497960
0.481868
0.465668
0.449369
0.432979
0.416506
0.399956
0.383335
0.366651
0.349906
0.333108
0.316259
0.299366
0.282430
0.265457
0.248450
0.231412
0.214346
0.197256
0.180145
0.163015
0.145870
0.128711
0.111542
0.094366
0.077184
0.060000
-0.612907
-0.539689
-0.471425
-0.407674
-0.348032
-0.292134
-0.239648
-0.190271
-0.143729
-0.099771
-0.058172
-0.018725
0.018757
0.054444
0.088490
0.121034
0.152203
0.182111
0.210861
0.238546
0.265251
0.291051
0.316014
0.340199
0.363660
0.386445
0.408595
0.430144
0.451125
0.471560
0.491472
0.510873
0.529775
0.548181
0.566091
0.583498
0.600388
0.616740
0.632527
0.647710
0.662240
0.676057
0.689085
0.701232
0.712387
0.722422
0.731188
0.738524
0.744269
0.748274
0.750435
0.750717
0.749164
0.745890
0.741052
0.734822
0.727372
0.718860
0.709425
0.699191
0.688261
0.676724
0.664655
0.652118
0.639168
0.625851
0.612207
0.598270
0.584069
0.569632
0.554980
0.540133
0.525110
0.509925
0.494593
0.479126
0.463535
0.447832
0.432024
0.416121
0.400130
0.384058
0.367912
0.351698
0.335421
0.319087
0.302700
0.286266
0.269788
0.253270
0.236718
0.220133
0.203521
0.186883
0.170225
0.153548
0.136856
0.120153
0.103440
0.086721
0.070000
-0.684547
-0.605149
-0.531284
-0.462459
-0.398224
-0.338170
-0.281928
-0.229158
-0.179555
-0.132839
-0.088757
-0.047079
-0.007596
0.029882
0.065526
0.099492
0.131922
0.162942
0.192670
0.221208
0.248650
0.275081
0.300577
0.325204
0.349022
0.372085
0.394438
0.416122
0.437170
0.457612
0.477469
0.496760
0.515496
0.533683
0.551322
0.568407
0.584926
0.600860
0.616182
0.630856
0.644836
0.658066
0.670479
0.681992
0.692510
0.701928
0.710127
0.716984
0.722381
0.726218
0.728425
0.728982
0.727921
0.725319
0.721289
0.715960
0.709465
0.701934
0.693487
0.684231
0.674261
0.663661
0.652501
0.640846
0.628749
0.616256
0.603410
0.590244
0.576791
0.563078
0.549128
0.534964
0.520603
0.506064
0.491361
0.476508
0.461517
0.446399
0.431166
0.415825
0.400385
0.384855
0.369242
0.353552
0.337792
0.321967
0.306083
0.290145
0.274158
0.258127
0.242056
0.225949
0.209810
0.193643
0.177453
0.161242
0.145013
0.128772
0.112520
0.096262
0.080000
-0.750111
-0.665076
-0.586103
-0.512653
-0.444233
-0.380396
-0.320735
-0.264879
-0.212494
-0.163272
-0.116937
-0.073237
-0.031943
0.007153
0.044239
0.079487
0.113050
0.145068
0.175669
0.204966
0.233061
0.260048
0.286009
0.311018
0.335141
0.358435
0.380952
0.402736
0.423824
0.444249
0.464035
0.483203
0.501766
0.519733
0.537107
0.553883
0.570051
0.585593
0.600486
0.614696
0.628182
0.640895
0.652773
0.663746
0.673736
0.682654
0.690408
0.696904
0.702056
0.705792
0.708067
0.708868
0.708219
0.706178
0.702827
0.698264
0.692595
0.685927
0.678359
0.669986
0.660894
0.651157
0.640845
0.630017
0.618725
0.607017
0.594932
0.582507
0.569774
0.556761
0.543492
0.529991
0.516277
0.502368
0.488280
0.474028
0.459626
0.445084
0.430415
0.415628
0.400732
0.385737
0.370649
0.355477
0.340228
0.324906
0.309520
0.294074
0.278573
0.263024
0.247430
0.231796
0.216128
0.200428
0.184701
0.168952
0.153184
0.137401
0.121607
0.105805
0.090000
-0.809017
-0.718939
-0.635400
-0.557818
-0.485660
-0.418446
-0.355735
-0.297130
-0.242268
-0.190818
-0.142483
-0.096990
-0.054092
-0.013565
0.024793
0.061167
0.095723
0.128613
0.159973
0.189925
0.218582
0.246042
0.272394
0.297719
0.322088
0.345563
0.368200
0.390046
0.411142
0.431524
0.451220
0.470251
0.488634
0.506379
0.523491
0.539968
0.555802
0.570977
0.585473
0.599261
0.612304
0.624558
0.635972
0.646486
0.656035
0.664546
0.671948
0.678170
0.683147
0.686828
0.689183
0.690204
0.689912
0.688348
0.685577
0.681675
0.676727
0.670819
0.664037
0.656463
0.648171
0.639231
0.629706
0.619652
0.609120
0.598155
0.586796
0.575080
0.563038
0.550700
0.538090
0.525232
0.512146
0.498851
0.485364
0.471700
0.457874
0.443897
0.429782
0.415540
0.401180
0.386711
0.372142
0.357481
0.342735
0.327912
0.313017
0.298057
0.283038
0.267965
0.252844
0.237679
0.222476
0.207239
0.191973
0.176682
0.161370
0.146042
0.130701
0.115353
0.100000
-0.860742
-0.766263
-0.678741
-0.597557
-0.522145
-0.451991
-0.386631
-0.325638
-0.268628
-0.215250
-0.165186
-0.118146
-0.073869
-0.032115
0.007331
0.044665
0.080064
0.113689
0.145685
0.176182
0.205300
0.233143
0.259808
0.285378
0.309930
0.333531
0.356239
0.378106
0.399177
0.419488
0.439070
0.457948
0.476140
0.493659
0.510512
0.526698
0.542212
0.557042
0.571170
0.584572
0.597216
0.609064
0.620073
0.630193
0.639371
0.647549
0.654671
0.660682
0.665534
0.669192
0.671634
0.672856
0.672876
0.671727
0.669459
0.666134
0.661819
0.656587
0.650509
0.643657
0.636097
0.627891
0.619097
0.609767
0.599949
0.589687
0.579018
0.567979
0.556600
0.544911
0.532937
0.520701
0.508225
0.495528
0.482626
0.469536
0.456273
0.442850
0.429278
0.415570
0.401736
0.387785
0.373727
0.359570
0.345321
0.330989
0.316580
0.302101
0.287557
0.272956
0.258302
0.243601
0.228859
0.214080
0.199270
0.184432
0.169572
0.154695
0.139804
0.124904
0.110000
-0.904827
-0.806629
-0.715745
-0.631523
-0.553369
-0.480744
-0.413158
-0.350163
-0.291356
-0.236368
-0.184864
-0.136540
-0.091121
-0.048356
-0.008018
0.030098
0.066179
0.100394
0.132895
0.163820
0.193293
0.221425
0.248316
0.274056
0.298724
0.322392
0.345121
0.366965
0.387972
0.408181
0.427625
0.446332
0.464321
0.481607
0.498200
0.514101
0.529307
0.543810
0.557595
0.570642
0.582924
0.594410
0.605064
0.614844
0.623708
0.631610
0.638506
0.644354
0.649118
0.652773
0.655305
0.656713
0.657011
0.656227
0.654401
0.651583
0.647830
0.643201
0.637758
0.631561
0.624670
0.617141
0.609025
0.600371
0.591225
0.581626
0.571612
0.561218
0.550474
0.539409
0.528047
0.516413
0.504527
0.492409
0.480077
0.467547
0.454834
0.441951
0.428912
0.415728
0.402410
0.388968
0.375412
0.361751
0.347992
0.334144
0.320214
0.306208
0.292135
0.277999
0.263807
0.249565
0.235279
0.220953
0.206593
0.192205
0.177792
0.163361
0.148915
0.134460
0.120000
-0.940881
-0.839681
-0.746088
-0.659421
-0.579065
-0.504458
-0.435092
-0.370501
-0.310265
-0.254001
-0.201361
-0.152029
-0.105719
-0.062169
-0.021146
0.017567
0.054162
0.088814
0.121683
0.152911
0.182627
0.210948
0.237976
0.263806
0.288521
0.312193
0.334888
0.356663
0.377566
0.397640
0.416920
0.435434
0.453206
0.470251
0.486581
0.502199
0.517107
0.531298
0.544761
0.557478
0.569430
0.580590
0.590929
0.600413
0.609009
0.616679
0.623390
0.629110
0.633813
0.637480
0.640102
0.641681
0.642229
0.641769
0.640336
0.637970
0.634718
0.630631
0.625761
0.620161
0.613884
0.606978
0.599492
0.591470
0.582954
0.573981
0.564589
0.554809
0.544671
0.534203
0.523431
0.512376
0.501062
0.489506
0.477727
0.465741
0.453564
0.441210
0.428691
0.416021
0.403209
0.390267
0.377204
0.364030
0.350753
0.337381
0.323923
0.310385
0.296775
0.283099
0.269363
0.255574
0.241738
0.227860
0.213946
0.200002
0.186032
0.172041
0.158036
0.144020
0.130000
-0.968583
-0.865128
-0.769502
-0.681008
-0.599011
-0.522933
-0.452249
-0.386483
-0.325201
-0.268009
-0.214549
-0.164496
-0.117554
-0.073457
-0.031961
0.007154
0.044087
0.079019
0.112113
0.143515
0.173359
0.201764
0.228837
0.254674
0.279360
0.302972
0.325577
0.347233
0.367990
0.387894
0.406981
0.425281
0.442818
0.459612
0.475673
0.491011
0.505626
0.519516
0.532672
0.545082
0.556730
0.567593
0.577650
0.586873
0.595236
0.602709
0.609267
0.614885
0.619545
0.623233
0.625944
0.627681
0.628456
0.628288
0.627206
0.625244
0.622443
0.618845
0.614496
0.609441
0.603727
0.597398
0.590497
0.583064
0.575140
0.566758
0.557954
0.548758
0.539199
0.529304
0.519098
0.508602
0.497839
0.486827
0.475585
0.464129
0.452474
0.440634
0.428624
0.416455
0.404139
0.391686
0.379107
0.366412
0.353609
0.340706
0.327712
0.314635
0.301481
0.288258
0.274973
0.261631
0.248240
0.234804
0.221330
0.207824
0.194291
0.180737
0.167167
0.153586
0.140000
-0.987688
-0.882745
-0.785785
-0.696099
-0.613037
-0.536012
-0.464489
-0.397982
-0.336047
-0.278285
-0.224330
-0.173850
-0.126545
-0.082142
-0.040394
-0.001076
0.036015
0.071063
0.104234
0.135678
0.165530
0.193913
0.220934
0.246693
0.271276
0.294761
0.317216
0.338702
0.359271
0.378967
0.397831
0.415892
0.433177
0.449705
0.465492
0.480546
0.494872
0.508468
0.521331
0.533450
0.544814
0.555406
0.565207
0.574196
0.582353
0.589656
0.596085
0.601621
0.606250
0.609965
0.612763
0.614646
0.615627
0.615722
0.614957
0.613360
0.610966
0.607812
0.603937
0.599382
0.594186
0.588391
0.582034
0.575153
0.567784
0.559960
0.551713
0.543072
0.534065
0.524718
0.515055
0.505097
0.494866
0.484380
0.473658
0.462716
0.451568
0.440231
0.428717
0.417038
0.405206
0.393233
0.381129
0.368903
0.356565
0.344123
0.331586
0.318962
0.306258
0.293481
0.280639
0.267739
0.254785
0.241786
0.228747
0.215674
0.202573
0.189449
0.176309
0.163157
0.150000
-0.998027
-0.892377
-0.794796
-0.704563
-0.621026
-0.543589
-0.471713
-0.404906
-0.342721
-0.284753
-0.230634
-0.180028
-0.132633
-0.088172
-0.046396
-0.007078
0.029987
0.064985
0.098084
0.129434
0.159173
0.187423
0.214296
0.239889
0.264290
0.287580
0.309826
0.331089
0.351424
0.370876
0.389484
0.407281
0.424293
0.440543
0.456045
0.470812
0.484849
0.498157
0.510735
0.522576
0.533672
0.544010
0.553576
0.562354
0.570327
0.577480
0.583796
0.589264
0.593873
0.597617
0.600497
0.602516
0.603684
0.604019
0.603541
0.602275
0.600251
0.597502
0.594061
0.589964
0.585248
0.579947
0.574097
0.567732
0.560885
0.553586
0.545867
0.537754
0.529273
0.520450
0.511308
0.501867
0.492149
0.482171
0.471952
0.461508
0.450855
0.440006
0.428975
0.417774
0.406417
0.394912
0.383273
0.371507
0.359625
0.347636
0.335548
0.323369
0.311107
0.298770
0.286365
0.273899
0.261378
0.248809
0.236198
0.223552
0.210877
0.198178
0.185462
0.172734
0.160000
-0.999507
-0.893942
-0.796457
-0.706333
-0.622914
-0.545606
-0.473868
-0.407207
-0.345177
-0.287373
-0.233424
-0.182996
-0.135786
-0.091517
-0.049939
-0.010826
0.026028
0.060808
0.093682
0.124803
0.154305
0.182314
0.208938
0.234277
0.258419
0.281444
0.303419
0.324408
0.344462
0.363630
0.381949
0.399455
0.416174
0.432129
0.447337
0.461809
0.475555
0.488578
0.500877
0.512450
0.523290
0.533389
0.542735
0.551318
0.559124
0.566142
0.572359
0.577768
0.582362
0.586136
0.589093
0.591237
0.592578
0.593131
0.592914
0.591950
0.590264
0.587885
0.584843
0.581169
0.576895
0.572054
0.566677
0.560795
0.554438
0.547636
0.540416
0.532804
0.524825
0.516503
0.507860
0.498916
0.489692
0.480205
0.470473
0.460513
0.450338
0.439964
0.429403
0.418670
0.407774
0.396729
0.385543
0.374229
0.362794
0.351248
0.339601
0.327860
0.316033
0.304128
0.292153
0.280114
0.268018
0.255873
0.243685
0.231460
0.219204
0.206924
0.194626
0.182316
0.170000
-0.992115
-0.887426
-0.790758
-0.701396
-0.618691
-0.542053
-0.470944
-0.404877
-0.343408
-0.286135
-0.232692
-0.182746
-0.135996
-0.092169
-0.051016
-0.012314
0.024143
0.058537
0.091036
0.121790
0.150934
0.178589
0.204867
0.229864
0.253668
0.276358
0.298002
0.318661
0.338390
0.357233
0.375231
0.392418
0.408821
0.424464
0.439365
0.453536
0.466987
0.479724
0.491748
0.503059
0.513652
0.523522
0.532661
0.541060
0.548711
0.555605
0.561734
0.567090
0.571671
0.575475
0.578504
0.580763
0.582263
0.583015
0.583037
0.582349
0.580973
0.578934
0.576259
0.572975
0.569112
0.564699
0.559763
0.554334
0.548440
0.542106
0.535359
0.528223
0.520722
0.512879
0.504714
0.496248
0.487499
0.478486
0.469225
0.459732
0.450022
0.440109
0.430007
0.419727
0.409283
0.398685
0.387945
0.377071
0.366074
0.354964
0.343749
0.332437
0.321037
0.309557
0.298004
0.286386
0.274709
0.262981
0.251209
0.239398
0.227556
0.215689
0.203803
0.191905
0.180000
-0.975917
-0.872889
-0.777752
-0.689802
-0.608402
-0.532970
-0.462978
-0.397948
-0.337443
-0.281067
-0.228461
-0.179299
-0.133283
-0.090146
-0.049643
-0.011554
0.024321
0.058164
0.090137
0.120388
0.149051
0.176245
0.202077
0.226644
0.250033
0.272319
0.293570
0.313848
0.333204
0.351683
0.369326
0.386166
0.402231
0.417544
0.432124
0.445984
0.459135
0.471584
0.483334
0.494387
0.504739
0.514388
0.523328
0.531554
0.539058
0.545836
0.551882
0.557190
0.561760
0.565591
0.568687
0.571052
0.572696
0.573632
0.573873
0.573438
0.572346
0.570620
0.568285
0.565363
0.561882
0.557868
0.553346
0.548342
0.542882
0.536990
0.530692
0.524009
0.516964
0.509578
0.501872
0.493864
0.485573
0.477016
0.468210
0.459170
0.449910
0.440445
0.430788
0.420952
0.410947
0.400786
0.390480
0.380037
0.369470
0.358785
0.347994
0.337104
0.326123
0.315060
0.303922
0.292717
0.281452
0.270134
0.258771
0.247368
0.235933
0.224472
0.212992
0.201499
0.190000
-0.951057
-0.850463
-0.757558
-0.671659
-0.592143
-0.518445
-0.450051
-0.386493
-0.327348
-0.272229
-0.220787
-0.172704
-0.127691
-0.085487
-0.045855
-0.008580
0.026534
0.059661
0.090961
0.120577
0.148639
0.175263
0.200554
0.224606
0.247501
0.269316
0.290115
0.309958
0.328895
0.346972
0.364226
0.380691
0.396394
0.411359
0.425604
0.439143
0.451988
0.464146
0.475621
0.486417
0.496531
0.505964
0.514712
0.522770
0.530135
0.536802
0.542768
0.548031
0.552590
0.556446
0.559602
0.562064
0.563842
0.564945
0.565387
0.565185
0.564356
0.562920
0.560898
0.558313
0.555188
0.551546
0.547411
0.542807
0.537757
0.532285
0.526411
0.520159
0.513548
0.506600
0.499333
0.491765
0.483915
0.475798
0.467431
0.458829
0.450006
0.440975
0.431751
0.422345
0.412769
0.403034
0.393151
0.383131
0.372982
0.362715
0.352339
0.341861
0.331292
0.320638
0.309908
0.299109
0.288248
0.277334
0.266372
0.255371
0.244336
0.233275
0.222195
0.211101
0.200000
-0.917755
-0.820347
-0.730359
-0.647133
-0.570067
-0.498617
-0.432286
-0.370625
-0.313225
-0.259713
-0.209753
-0.163038
-0.119289
-0.078256
-0.039709
-0.003442
0.030734
0.062986
0.093469
0.122321
0.149666
0.175616
0.200272
0.223724
0.246053
0.267330
0.287619
0.306976
0.325450
0.343085
0.359917
0.375980
0.391298
0.405896
0.419792
0.432999
0.445530
0.457392
0.468591
0.479129
0.489009
0.498228
0.506787
0.514682
0.521911
0.528471
0.534361
0.539579
0.544125
0.548002
0.551213
0.553764
0.555663
0.556920
0.557548
0.557561
0.556975
0.555807
0.554078
0.551806
0.549013
0.545720
0.541949
0.537721
0.533058
0.527982
0.522512
0.516669
0.510473
0.503942
0.497096
0.489951
0.482524
0.474831
0.466888
0.458710
0.450310
0.441701
0.432897
0.423910
0.414751
0.405432
0.395962
0.386353
0.376615
0.366756
0.356785
0.346713
0.336546
0.326293
0.315963
0.305562
0.295099
0.284581
0.274015
0.263407
0.252766
0.242098
0.231410
0.220708
0.210000
-0.876307
-0.782810
-0.696400
-0.616445
-0.542375
-0.473668
-0.409851
-0.350497
-0.295213
-0.243646
-0.195473
-0.150403
-0.108172
-0.068537
-0.031283
0.003789
0.036857
0.068082
0.097611
0.125574
0.152089
0.177265
0.201196
0.223968
0.245658
0.266334
0.286056
0.304877
0.322846
0.340002
0.356381
0.372014
0.386926
0.401139
0.414670
0.427535
0.439743
0.451304
0.462223
0.472503
0.482148
0.491156
0.499528
0.507263
0.514359
0.520814
0.526628
0.531801
0.536333
0.540227
0.543487
0.546119
0.548129
0.549528
0.550327
0.550539
0.550177
0.549259
0.547801
0.545822
0.543340
0.540374
0.536945
0.533072
0.528775
0.524074
0.518987
0.513534
0.507734
0.501603
0.495160
0.488420
0.481401
0.474117
0.466584
0.458815
0.450824
0.442624
0.434228
0.425648
0.416895
0.407980
0.398914
0.389707
0.380368
0.370908
0.361335
0.351659
0.341886
0.332027
0.322089
0.312079
0.302006
0.291876
0.281698
0.271478
0.261224
0.250942
0.240639
0.230323
0.220000
-0.827081
-0.738188
-0.655983
-0.579873
-0.509318
-0.443827
-0.382955
-0.326296
-0.273483
-0.224182
-0.178090
-0.134931
-0.094455
-0.056437
-0.020672
0.013026
0.044825
0.074877
0.103319
0.130274
0.155855
0.180160
0.203281
0.225296
0.246279
0.266293
0.285395
0.303635
0.321056
0.337698
0.353593
0.368771
0.383254
0.397064
0.410218
0.422728
0.434606
0.445860
0.456495
0.466516
0.475925
0.484723
0.492910
0.500485
0.507449
0.513800
0.519539
0.524665
0.529181
0.533089
0.536392
0.539096
0.541209
0.542739
0.543696
0.544092
0.543939
0.543253
0.542049
0.540343
0.538153
0.535495
0.532388
0.528850
0.524899
0.520553
0.515831
0.510750
0.505327
0.499578
0.493521
0.487172
0.480544
0.473654
0.466516
0.459143
0.451548
0.443745
0.435745
0.427560
0.419202
0.410681
0.402008
0.393193
0.384245
0.375175
0.365990
0.356701
0.347315
0.337841
0.328286
0.318660
0.308969
0.299221
0.289423
0.279584
0.269709
0.259806
0.249882
0.239945
0.230000
-0.770513
-0.686877
-0.609472
-0.537746
-0.471197
-0.409368
-0.351844
-0.298249
-0.248241
-0.201509
-0.157772
-0.116773
-0.078280
-0.042084
-0.007994
0.024163
0.054541
0.083283
0.110515
0.136352
0.160897
0.184242
0.206472
0.227659
0.247871
0.267167
0.285599
0.303212
0.320049
0.336143
0.351526
0.366223
0.380258
0.393649
0.406411
0.418557
0.430096
0.441037
0.451385
0.461144
0.470316
0.478903
0.486905
0.494322
0.501155
0.507402
0.513065
0.518144
0.522640
0.526557
0.529898
0.532669
0.534875
0.536525
0.537629
0.538195
0.538238
0.537769
0.536802
0.535352
0.533435
0.531067
0.528264
0.525043
0.521420
0.517412
0.513037
0.508310
0.503247
0.497865
0.492178
0.486203
0.479952
0.473442
0.466685
0.459695
0.452483
0.445064
0.437448
0.429648
0.421673
0.413536
0.405246
0.396813
0.388246
0.379556
0.370752
0.361841
0.352833
0.343736
0.334557
0.325306
0.315990
0.306616
0.297192
0.287725
0.278222
0.268691
0.259139
0.249573
0.240000
-0.707107
-0.629335
-0.557282
-0.490442
-0.428355
-0.370602
-0.316804
-0.266615
-0.219723
-0.175842
-0.134715
-0.096107
-0.059808
-0.025623
0.006619
0.037078
0.065896
0.093201
0.119108
0.143723
0.167140
0.189442
0.210706
0.230999
0.250382
0.268907
0.286622
0.303570
0.319785
0.335302
0.350146
0.364342
0.377909
0.390865
0.403223
0.414994
0.426188
0.436810
0.446867
0.456361
0.465295
0.473671
0.481488
0.488747
0.495448
0.501591
0.507177
0.512207
0.516682
0.520604
0.523978
0.526808
0.529100
0.530861
0.532100
0.532827
0.533051
0.532784
0.532040
0.530831
0.529172
0.527077
0.524561
0.521639
0.518328
0.514642
0.510596
0.506207
0.501489
0.496457
0.491126
0.485510
0.479623
0.473478
0.467089
0.460469
0.453629
0.446581
0.439338
0.431911
0.424310
0.416545
0.408628
0.400567
0.392373
0.384054
0.375620
0.367079
0.358441
0.349712
0.340902
0.332018
0.323069
0.314061
0.305003
0.295901
0.286764
0.277598
0.268411
0.259209
0.250000
-0.637424
-0.566073
-0.499879
-0.438386
-0.381179
-0.327882
-0.278154
-0.231684
-0.188191
-0.147419
-0.109137
-0.073133
-0.039219
-0.007220
0.023018
0.051637
0.078765
0.104516
0.128995
0.152295
0.174499
0.195683
0.215914
0.235252
0.253751
0.271458
0.288416
0.304660
0.320224
0.335135
0.349417
0.363091
0.376174
0.388681
0.400624
0.412012
0.422852
0.433152
0.442914
0.452141
0.460836
0.468999
0.476631
0.483732
0.490302
0.496341
0.501849
0.506828
0.511278
0.515203
0.518605
0.521488
0.523859
0.525723
0.527088
0.527963
0.528357
0.528280
0.527745
0.526763
0.525347
0.523510
0.521266
0.518629
0.515613
0.512233
0.508502
0.504436
0.500048
0.495352
0.490362
0.485091
0.479553
0.473761
0.467728
0.461464
0.454983
0.448296
0.441415
0.434349
0.427111
0.419709
0.412154
0.404456
0.396624
0.388668
0.380596
0.372417
0.364139
0.355771
0.347321
0.338797
0.330207
0.321558
0.312858
0.304115
0.295335
0.286526
0.277696
0.268852
0.260000
-0.562083
-0.497656
